"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Sammie Daniels",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"26,965,528","
				1692			","Weight:
							79 lbs (36 kg)","Born:
							1993-10-26,Birthplace:
							Kentucky, United States of America,Height:
							4 ft 11 in (150 cm),Weight:
							79 lbs (36 kg)","0"
"Brooklyn Lee",NA,"1989-06-01",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"39,078,029","
				1656			","Weight:
						117 lbs (53 kg)","Born:
						1989-06-01,Birthplace:
						Ohio, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						117 lbs (53 kg)","0"
"Sadie Pop",NA,NA,NA,"Height:
							4 ft 10 in (147 cm)",NA,NA,NA,NA,"24,796,738","
				1589			","Weight:
							95 lbs (43 kg)","Born:
							1996-01-12,Birthplace:
							Ukraine,Height:
							4 ft 10 in (147 cm),Weight:
							95 lbs (43 kg)","0"
"Callie Calypso",NA,"1991-12-04",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"33,505,869","
				1678			","Weight:
						130 lbs (59 kg)","Born:
						1991-12-04,Birthplace:
						Florida, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						130 lbs (59 kg)","0"
"Bettie Bondage","Gender:
							Female","Jan 1, 1987","Measurements:
								--",NA,"Pornstar Profile Views:
								1,941","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        7.3K        ","
        3.4M        ","
                                                            
                                                    1640            ",NA,"Gender:
							Female,Birthday:
							Jan 1, 1987,Age:
							31,Measurements:
								--,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							New England, US,Pornstar Profile Views:
								1,941,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                90,614,Videos Watched:
                                53,Joined:
                                1 year ago","1"
"Donna Red",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"31,001,124","
				1852			","Weight:
							134 lbs (61 kg)","Born:
							1980-02-27,Birthplace:
							Fort Worth, Texas, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							134 lbs (61 kg)","0"
"Eliana Dante",NA,NA,NA,NA,NA,NA,NA,NA,"58,242","
				1979			",NA,"","0"
"Maddy Rose",NA,"1996-05-26",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"45,274,764","
				1637			","Weight:
						95 lbs (43 kg)","Born:
						1996-05-26,Height:
						5 ft 3 in (160 cm),Weight:
						95 lbs (43 kg)","0"
"Bootylicious",NA,NA,NA,NA,NA,NA,NA,NA,"14,058,761","
				1624			",NA,"","0"
"Jana Bach",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,783,329","
				1675			","Weight:
							110 lbs (50 kg)","Born:
							1979-04-10,Birthplace:
							Germany,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)","0"
"Carli Banks",NA,"1985-11-16",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"15,413,052","
				1616			","Weight:
						115 lbs (52 kg)","Born:
						1985-11-16,Birthplace:
						Iowa City, Iowa, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						115 lbs (52 kg)","0"
"Sami Parker","Gender:
							Female","Mar 19, 1997","Measurements:
								36C-23-34","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								804,806","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        21.9K        ","
        15M        ","
                                                            
                                                    1737            ","Weight:
								112 lbs (51 kg)","Gender:
							Female,Birthday:
							Mar 19, 1997,Age:
							21,Measurements:
								36C-23-34,Height:
								5 ft 5 in (165 cm),Weight:
								112 lbs (51 kg),Ethnicity:
								Asian,Background:
								American,Hair Color:
								Brunette,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Las Vegas,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								804,806,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                103,914,Videos Watched:
                                152,Joined:
                                1 year ago","1"
"Mariah Carey",NA,NA,NA,NA,NA,NA,NA,NA,"5,303,283","
				1448			",NA,"Born:
							1970-03-27","0"
"Melissa",NA,NA,NA,NA,NA,NA,NA,NA,"2,205","
				1548			",NA,"","0"
"Lucia Lapiedra",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"5,306,567","
				1643			","Weight:
							119 lbs (54 kg)","Born:
							1981-01-31,Birthplace:
							Madrid, Spain,Height:
							5 ft 5 in (165 cm),Weight:
							119 lbs (54 kg)","0"
"Pamela Morrison",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"25,114,469","
				1582			","Weight:
							99 lbs (45 kg)","Born:
							1997-01-23,Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)","0"
"Dolly Buster",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,983,095","
				1728			",NA,"Born:
							1969-10-23,Birthplace:
							Czech Republic,Height:
							5 ft 9 in (175 cm)","0"
"Maddy Oreilly",NA,"1993-04-08",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"198,255,916","
				1751			","Weight:
						128 lbs (58 kg)","Born:
						1993-04-08,Birthplace:
						North Carolina, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						128 lbs (58 kg)","0"
"Holly Body",NA,"1970-06-04",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"27,521,055","
				1723			","Weight:
						126 lbs (57 kg)","Born:
						1970-06-04,Birthplace:
						Encino, California, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						126 lbs (57 kg)","0"
"Tinkerbell",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,657,840","
				1529			","Weight:
							146 lbs (66 kg)","Born:
							1986-08-29,Birthplace:
							United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							146 lbs (66 kg)","0"
"Rosa Caracciolo",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"22,226,150","
				1657			","Weight:
							123 lbs (56 kg)","Birthplace:
							Hungary,Height:
							5 ft 6 in (168 cm),Weight:
							123 lbs (56 kg)","0"
"Crystal Rush","Gender:
							Female","Oct 5, 1988","Measurements:
								34A-24-35","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								575,499","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        15.8K        ","
        36.2M        ","
                                                            
                                                    785            ","Weight:
								101 lbs (46 kg)","Gender:
							Female,Birthday:
							Oct 5, 1988,Age:
							30,Star Sign:
							Libra,Measurements:
								34A-24-35,Height:
								5 ft 3 in (160 cm),Weight:
								101 lbs (46 kg),Ethnicity:
								White,Background:
								Russian,Hair Color:
								Brunette,Piercings:
							Yes,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								575,499,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                54,648,Videos Watched:
                                15,Joined:
                                1 month ago","1"
"Angelica Bella",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"4,913,343","
				1717			","Weight:
							132 lbs (60 kg)","Born:
							1970-02-15,Birthplace:
							Tisalok, Hungary,Height:
							5 ft 7 in (170 cm),Weight:
							132 lbs (60 kg)","0"
"Shazia Sahari",NA,"1984-10-25",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"8,588,928","
				1685			","Weight:
						115 lbs (52 kg)","Born:
						1984-10-25,Birthplace:
						Illinois, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						115 lbs (52 kg)","0"
"Jessica Correa",NA,NA,NA,NA,NA,NA,NA,NA,"59,831","
				1813			",NA,"Birthplace:
							Brazil","0"
"Carmen Bella",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"2,923,008","
				1772			","Weight:
							132 lbs (60 kg)","Born:
							1986-12-29,Birthplace:
							New York City, New York, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							132 lbs (60 kg)","0"
"Erica Campbell",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,728,756","
				1654			","Weight:
							115 lbs (52 kg)","Born:
							1981-05-12,Birthplace:
							Deerfield, New Hampshire, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)","0"
"Carol Miranda",NA,NA,NA,NA,NA,NA,NA,NA,"51,855","
				1679			",NA,"","0"
"Karrine Steffans",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,856,170","
				2221			","Weight:
							106 lbs (48 kg)","Born:
							1978-08-24,Birthplace:
							St. Thomas, Virgin Islands, U.S.,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)","0"
"Alice Merchesi","Gender:
							Female","Jun 26, 1997","Measurements:
								32B-23-25",NA,"Pornstar Profile Views:
								603,190","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        19.2K        ","
        21.1M        ","
                                                            
                                                    1980            ",NA,"Gender:
							Female,Birthday:
							Jun 26, 1997,Age:
							21,Measurements:
								32B-23-25,Ethnicity:
								White,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								603,190,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                51,286,Videos Watched:
                                3,Joined:
                                1 year ago","1"
"Kimber Woods",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"17,059,191","
				1745			","Weight:
							112 lbs (51 kg)","Born:
							1993-02-02,Birthplace:
							Florida, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							112 lbs (51 kg)","0"
"Honey Wilder",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"16,602,529","
				1777			","Weight:
							121 lbs (55 kg)","Born:
							1950-11-26,Birthplace:
							Texas, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)","0"
"Britney Bitch",NA,NA,NA,NA,NA,NA,NA,NA,"576,290","
				1586			",NA,"","0"
"Roma",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"461,609","
				1629			","Weight:
							115 lbs (52 kg)","Born:
							1986-09-26,Birthplace:
							Tarzana, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)","0"
"Iggy Amore",NA,"Ohio, United States of America",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"80,455,255","
				1590			","Weight:
						115 lbs (52 kg)","Birthplace:
						Ohio, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						115 lbs (52 kg)","0"
"Daya Knight",NA,"Oakland, California, United States of America",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"10,008,935","
				1797			","Weight:
						130 lbs (59 kg)","Birthplace:
						Oakland, California, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						130 lbs (59 kg)","0"
"Sakura Sena",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"13,639,672","
				1762			","Weight:
							110 lbs (50 kg)","Born:
							1975-01-31,Birthplace:
							Chigasaki, Kumamoto Prefecture, Japan,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)","0"
"Summer Cummings",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"9,717,621","
				1706			","Weight:
							115 lbs (52 kg)","Born:
							1968-03-04,Birthplace:
							Reno, Nevada, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							115 lbs (52 kg)","0"
"Kendall Karson",NA,"1988-03-28",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"51,952,151","
				1726			","Weight:
						112 lbs (51 kg)","Born:
						1988-03-28,Birthplace:
						Sacramento, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						112 lbs (51 kg)","0"
"Whitney Stevens",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"25,712,788","
				1756			","Weight:
							112 lbs (51 kg)","Born:
							1987-08-25,Birthplace:
							California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							112 lbs (51 kg)","0"
"Hadley Viscara",NA,NA,NA,NA,NA,NA,NA,NA,"6,198,506","
				1558			",NA,"Born:
							1994-05-11,Birthplace:
							United States of America","0"
"Roxanne Rae",NA,"1993-12-07",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"16,976,951","
				1688			","Weight:
						115 lbs (52 kg)","Born:
						1993-12-07,Birthplace:
						Trenton, New Jersey, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						115 lbs (52 kg)","0"
"Vanessa Lane",NA,"1983-10-14",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"33,224,637","
				1721			","Weight:
						95 lbs (43 kg)","Born:
						1983-10-14,Birthplace:
						New York City, New York, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						95 lbs (43 kg)","0"
"Nesty",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"24,843,076","
				1677			","Weight:
							99 lbs (45 kg)","Born:
							1984-12-28,Birthplace:
							Hungary,Height:
							5 ft 2 in (157 cm),Weight:
							99 lbs (45 kg)","0"
"Lola",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"12,437,238","
				1670			","Weight:
							130 lbs (59 kg)","Born:
							1976-08-30,Birthplace:
							Moorpark, California, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)","0"
"Makayla Cox","Gender:
							Female","Jun 18, 1982","Measurements:
								34D-28-38","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								516,874","Career Status:
							Inactive
                        ","Interested in:
							Guys and Girls","
        11.1K        ","
        30.5M        ","
                                                            
                                                    2011            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Jun 18, 1982,Age:
							36,Star Sign:
							Gemini,Measurements:
								34D-28-38,Height:
								5 ft 7 in (170 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								I like to live stream on Twitch. I play Fortnite and stream in Just Chatting. I go by @dedkity,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								516,874,Career Status:
							Inactive
                        ,Career Start and End:
							
								2004 to
								2008							
						,Profile Views:
                                37,729,Videos Watched:
                                6,Joined:
                                6 months ago","1"
"Maria Lapiedra",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"3,347,756","
				1386			","Weight:
							119 lbs (54 kg)","Born:
							1984-07-19,Height:
							5 ft 8 in (173 cm),Weight:
							119 lbs (54 kg)","0"
"Jayden Cole","Gender:
							Female","Jan 1, 2000","Measurements:
								32DD-24-36","Height:
								5 ft 10 in (178 cm)","Pornstar Profile Views:
								2,186,595","Career Status:
							Active
                        ","Interested in:
							Guys","
        34.9K        ","
        31.6M        ","
                                                            
                                                    1622            ","Weight:
								128 lbs (58 kg)","Gender:
							Female,Birthday:
							Jan 1, 2000,Age:
							18,Star Sign:
							Libra,Measurements:
								32DD-24-36,Height:
								5 ft 10 in (178 cm),Weight:
								128 lbs (58 kg),Ethnicity:
								White,Background:
								American, Irish, Lebanese,Hair Color:
								Red,Tattoos:
							Yes,Piercings:
							Yes,Interested in:
							Guys,Pornstar Profile Views:
								2,186,595,Career Status:
							Active
                        ,Career Start and End:
							
								2009 to
								Present							
						,Profile Views:
                                20,361,Joined:
                                2 months ago","1"
"Taylor Burton",NA,"1990-09-15",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,454,565","
				1669			","Weight:
						141 lbs (64 kg)","Born:
						1990-09-15,Birthplace:
						Gottingen, Germany,Height:
						5 ft 3 in (160 cm),Weight:
						141 lbs (64 kg)","0"
"Bianca Beauchamp",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"154,334","
				1479			","Weight:
							115 lbs (52 kg)","Born:
							1977-10-14,Birthplace:
							Montreal, Quebec, Canada,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)","0"
"Wendy Whoppers",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"5,815,940","
				1511			","Weight:
							112 lbs (51 kg)","Born:
							1970-08-13,Birthplace:
							St. Louis, Missouri, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							112 lbs (51 kg)","0"
"Olivia Del Rio",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"9,580,937","
				1793			","Weight:
							108 lbs (49 kg)","Born:
							1969-04-16,Birthplace:
							Rio Casca, Brazil,Height:
							5 ft 4 in (163 cm),Weight:
							108 lbs (49 kg)","0"
"Stacie Jaxxx",NA,"1994-08-05",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"31,640,873","
				1765			","Weight:
						115 lbs (52 kg)","Born:
						1994-08-05,Birthplace:
						Alaska, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						115 lbs (52 kg)","0"
"Maya Kendrick",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"10,086,473","
				1663			","Weight:
							134 lbs (61 kg)","Born:
							1996-05-09,Birthplace:
							Bellingham, Washington, United States of America,Height:
							5 ft 10 in (178 cm),Weight:
							134 lbs (61 kg)","0"
"Simone Peach",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"27,710,305","
				1746			","Weight:
							132 lbs (60 kg)","Born:
							1983-11-10,Birthplace:
							Czech Republic,Height:
							5 ft 7 in (170 cm),Weight:
							132 lbs (60 kg)","0"
"Marika H",NA,NA,NA,NA,NA,NA,NA,NA,"22,060","
				9519			",NA,"","0"
"Olly Doll",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"55,656","
				11589			","Weight:
							128 lbs (58 kg)","Birthplace:
							France,Height:
							5 ft 8 in (173 cm),Weight:
							128 lbs (58 kg)","0"
"Laura Hernandez",NA,NA,NA,NA,NA,NA,NA,NA,"14,206","
				8254			",NA,"","0"
"Ava Marteens",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"1,797,476","
				8249			","Weight:
							110 lbs (50 kg)","Born:
							1986-12-04,Birthplace:
							Aurillac, France,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)","0"
"Jessie Law",NA,"New York City, New York, United States of America",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,430,450","
				7860			","Weight:
						115 lbs (52 kg)","Birthplace:
						New York City, New York, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						115 lbs (52 kg)","0"
"Mysterious",NA,NA,NA,NA,NA,NA,NA,NA,"2,278,390","
				7806			",NA,"","0"
"Penelope Tiger",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"285,728","
				7100			","Weight:
							106 lbs (48 kg)","Born:
							1989-11-08,Birthplace:
							France,Height:
							5 ft 4 in (163 cm),Weight:
							106 lbs (48 kg)","0"
"Julia Larot",NA,NA,NA,NA,NA,NA,NA,NA,"1,999,808","
				9090			",NA,"","0"
"Michelle Myers",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"271,006","
				9071			","Weight:
							110 lbs (50 kg)","Born:
							1989-05-23,Birthplace:
							Youngstown, Ohio, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Nikki Neals",NA,NA,NA,NA,NA,NA,NA,NA,"71,210","
				11492			",NA,"","0"
"Kimberly Wood",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"340,031","
				7708			","Weight:
							110 lbs (50 kg)","Born:
							1987-07-21,Birthplace:
							Dover, Ohio, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Rebekah Jordan",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"772,092","
				8968			",NA,"Born:
							1981-04-11,Birthplace:
							Scunthorpe, England,Height:
							5 ft 4 in (163 cm)","0"
"Lady Charm",NA,NA,NA,NA,NA,NA,NA,NA,"528,637","
				11129			",NA,"","0"
"Betty Bell",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"99,337","
				10425			","Weight:
							104 lbs (47 kg)","Born:
							1975-04-27,Birthplace:
							Toulouse, France,Height:
							5 ft 6 in (168 cm),Weight:
							104 lbs (47 kg)","0"
"Margo Russo",NA,NA,NA,NA,NA,NA,NA,NA,"332,152","
				7105			",NA,"","0"
"Suzi Suzuki",NA,NA,NA,NA,NA,NA,NA,NA,"534,129","
				7094			",NA,"","0"
"Ryan Star",NA,NA,NA,NA,NA,NA,NA,NA,"218,238","
				9058			",NA,"","0"
"Christina Noir",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"780,385","
				9624			","Weight:
							121 lbs (55 kg)","Born:
							1969-06-13,Birthplace:
							Portland, Oregon, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							121 lbs (55 kg)","0"
"Nina Lynn",NA,NA,NA,NA,NA,NA,NA,NA,"20,644","
				9192			",NA,"","0"
"Misty Taylor",NA,NA,NA,NA,NA,NA,NA,NA,"2,639","
				12965			",NA,"","0"
"Sandy Knight",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"798,230","
				8639			","Weight:
							99 lbs (45 kg)","Born:
							1979-08-12,Birthplace:
							Ft. Lauderdale, Florida, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							99 lbs (45 kg)","0"
"Afina Kisser",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"2,082,172","
				7206			","Weight:
							126 lbs (57 kg)","Born:
							1982-01-27,Birthplace:
							St-Petersburg, Russia,Height:
							5 ft 9 in (175 cm),Weight:
							126 lbs (57 kg)","0"
"Elly Justin",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"299,318","
				8716			","Weight:
							101 lbs (46 kg)","Born:
							1991-12-18,Height:
							5 ft 7 in (170 cm),Weight:
							101 lbs (46 kg)","0"
"Sheyla",NA,NA,NA,NA,NA,NA,NA,NA,"896,124","
				7569			",NA,"","0"
"Vanessa Bazoomz",NA,NA,NA,NA,NA,NA,NA,NA,"292,642","
				9128			",NA,"Birthplace:
							United States of America","0"
"Ashley Anne",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"105,199","
				9659			","Weight:
							130 lbs (59 kg)","Born:
							1990-05-30,Birthplace:
							Atlanta, Georgia, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)","0"
"Madison Leigh",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"14,115","
				8860			","Weight:
							110 lbs (50 kg)","Born:
							1966-09-24,Birthplace:
							United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)","0"
"Rachel Woods",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"142,050","
				9252			","Weight:
							143 lbs (65 kg)","Born:
							1994-05-14,Birthplace:
							Peru,Height:
							5 ft 6 in (168 cm),Weight:
							143 lbs (65 kg)","0"
"Lexy Villa",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"11,434,092","
				9334			","Weight:
							121 lbs (55 kg)","Birthplace:
							United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)","0"
"Brooklyn Bailey",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"774,640","
				8903			","Weight:
							112 lbs (51 kg)","Born:
							1979-09-11,Birthplace:
							California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							112 lbs (51 kg)","0"
"Nichole Heiress",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"850,813","
				7667			","Weight:
							110 lbs (50 kg)","Born:
							1986-04-30,Birthplace:
							Vermilion, Ohio, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)","0"
"Tina Fine",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"680,569","
				10377			","Weight:
							117 lbs (53 kg)","Born:
							1986-06-08,Birthplace:
							Sacramento, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							117 lbs (53 kg)","0"
"Leyla Peachbloom",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"1,507,076","
				8051			","Weight:
							110 lbs (50 kg)","Born:
							1991-07-29,Birthplace:
							Hungary,Height:
							5 ft 8 in (173 cm),Weight:
							110 lbs (50 kg)","0"
"Priscilla Sol",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"88,105","
				7851			","Weight:
							110 lbs (50 kg)","Born:
							1981-01-13,Birthplace:
							Curitiba, Parana, Brazil,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)","0"
"Veronica Devil",NA,NA,NA,NA,NA,NA,NA,NA,"66,123","
				10655			",NA,"","0"
"Jeni Juice",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,918,895","
				7669			","Weight:
							121 lbs (55 kg)","Born:
							1992-06-24,Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Alsana Sin",NA,NA,NA,NA,NA,NA,NA,NA,"76,158","
				13741			",NA,"Birthplace:
							Germany","0"
"Jenny Sanders",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"24,149","
				10475			","Weight:
							126 lbs (57 kg)","Born:
							1982-11-13,Birthplace:
							Budapest, Hungary,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Valentina Rush",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"673,297","
				8359			","Weight:
							128 lbs (58 kg)","Born:
							1979-03-23,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							128 lbs (58 kg)","0"
"Sadie Love",NA,NA,NA,NA,NA,NA,NA,NA,"116,512","
				8887			",NA,"","0"
"Bobbi Blair",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"1,463,379","
				8141			","Weight:
							115 lbs (52 kg)","Born:
							1981-04-03,Birthplace:
							Ventura County, California, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							115 lbs (52 kg)","0"
"Alana Lee",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"322,747","
				7493			","Weight:
							121 lbs (55 kg)","Born:
							1987-09-21,Birthplace:
							Lorain, Ohio, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Sunny Honey",NA,NA,NA,NA,NA,NA,NA,NA,"1,129,473","
				6919			",NA,"","0"
