"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Marsha May",NA,"1995-01-23",NA,"Height:
						4 ft 11 in (150 cm)",NA,NA,NA,NA,"270,642,837","
				91			","Weight:
						95 lbs (43 kg)","Born:
						1995-01-23,Birthplace:
						Miami, Florida, United States of America,Height:
						4 ft 11 in (150 cm),Weight:
						95 lbs (43 kg)","0"
"Bonnie Rotten",NA,"1993-05-09",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"148,488,060","
				92			","Weight:
						106 lbs (48 kg)","Born:
						1993-05-09,Birthplace:
						Cincinnati, Ohio, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						106 lbs (48 kg)","0"
"Jayden James",NA,"1986-02-13",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"213,558,098","
				93			","Weight:
						134 lbs (61 kg)","Born:
						1986-02-13,Birthplace:
						Upland, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						134 lbs (61 kg)","0"
"Katrina Jade",NA,"1991-05-30",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"84,718,821","
				94			","Weight:
						126 lbs (57 kg)","Born:
						1991-05-30,Birthplace:
						United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						126 lbs (57 kg)","0"
"Honey Gold","Gender:
							Female","Jul 9, 1993","Measurements:
								34B-25-34","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								1,226,010","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        69.9K        ","
        59.9M        ","
                                    
                                95            ","Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Jul 9, 1993,Age:
							25,Measurements:
								34B-25-34,Height:
								5 ft 4 in (163 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								Asian,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								1,226,010,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                271,304,Videos Watched:
                                29,Joined:
                                1 year ago","1"
"Harley Dean","Gender:
							Female","Nov 5, 1994","Measurements:
								32C-24-32","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								5,229,638","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        88.7K        ","
        131M        ","
                                                            
                                                    96            ","Weight:
								119 lbs (54 kg)","Gender:
							Female,Birthday:
							Nov 5, 1994,Age:
							24,Star Sign:
							Gemini,Measurements:
								32C-24-32,Height:
								5 ft 7 in (170 cm),Weight:
								119 lbs (54 kg),Ethnicity:
								Latin,Background:
								American,Hair Color:
								Black,Relationship status:
							Single,Interested in:
							Guys and Girls,Pornstar Profile Views:
								5,229,638,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                242,742,Videos Watched:
                                2,Joined:
                                11 months ago","1"
"Cherry Crush","Gender:
							Female","Jul 1, 1991","Measurements:
								34A--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								6,728,575","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        218K        ","
        69M        ","
                                                            
                                                    97            ","Weight:
								106 lbs (48 kg)","Gender:
							Female,Birthday:
							Jul 1, 1991,Age:
							27,Star Sign:
							Cancer,Measurements:
								34A--,Height:
								5 ft 2 in (157 cm),Weight:
								106 lbs (48 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde, Brunette,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Miami, US,Pornstar Profile Views:
								6,728,575,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                2,210,462,Videos Watched:
                                959,Joined:
                                5 years ago","1"
"Eva Notty","Gender:
							Female","Jul 7, 1982","Measurements:
								40F-28-34","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								9,167,912","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        77.6K        ","
        124M        ","
                                                            
                                                    98            ","Weight:
								146 lbs (66 kg)","Gender:
							Female,Birthday:
							Jul 7, 1982,Age:
							36,Star Sign:
							Cancer,Measurements:
								40F-28-34,Height:
								5 ft 9 in (175 cm),Weight:
								146 lbs (66 kg),Ethnicity:
								Latin,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Tucson, az,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								9,167,912,Career Status:
							Active
                        ,Career Start and End:
							
								2004 to
								Present							
						,Profile Views:
                                127,798,Videos Watched:
                                16,Joined:
                                7 months ago","1"
"Nina Hartley",NA,"1959-03-11",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"181,991,697","
				99			","Weight:
						130 lbs (59 kg)","Born:
						1959-03-11,Birthplace:
						Berkley, California, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						130 lbs (59 kg)","0"
"Abella Anderson",NA,"1988-05-16",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"89,222,367","
				100			","Weight:
						108 lbs (49 kg)","Born:
						1988-05-16,Birthplace:
						Miami, Florida, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						108 lbs (49 kg)","0"
"Ariella Ferrera",NA,"1979-01-15",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"272,047,120","
				101			","Weight:
						115 lbs (52 kg)","Born:
						1979-01-15,Birthplace:
						Medellin, Colombia,Height:
						5 ft 5 in (165 cm),Weight:
						115 lbs (52 kg)","0"
"Ariana Marie","Gender:
							Female","Mar 15, 1993","Measurements:
								32C-28-33","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								10,409,150","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        123K        ","
        206M        ","
                                                            
                                                    102            ","Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Mar 15, 1993,Age:
							25,Star Sign:
							Aries,Measurements:
								32C-28-33,Height:
								5 ft 4 in (163 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Tampa, US,Pornstar Profile Views:
								10,409,150,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                178,988,Videos Watched:
                                6,Joined:
                                3 months ago","1"
"Jynx Maze",NA,"1990-10-06",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"235,539,450","
				103			","Weight:
						117 lbs (53 kg)","Born:
						1990-10-06,Birthplace:
						Long Beach, California, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						117 lbs (53 kg)","0"
"Pinky",NA,"1982-06-24",NA,"Height:
						4 ft 11 in (150 cm)",NA,NA,NA,NA,"161,229,209","
				104			","Weight:
						154 lbs (70 kg)","Born:
						1982-06-24,Birthplace:
						West Oakland, California, United States of America,Height:
						4 ft 11 in (150 cm),Weight:
						154 lbs (70 kg)","0"
"Romi Rain","Gender:
							Female","Jan 12, 1988","Measurements:
								34D-24-32","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								7,767,151","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        77.3K        ","
        166M        ","
                                                            
                                                    105            ","Weight:
								121 lbs (55 kg)","Gender:
							Female,Birthday:
							Jan 12, 1988,Age:
							30,Star Sign:
							Capricorn,Measurements:
								34D-24-32,Height:
								5 ft 8 in (173 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette, Black,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								7,767,151,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                143,174,Videos Watched:
                                70,Joined:
                                6 months ago","1"
"Esperanza Gomez",NA,"1983-05-13",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"51,347,987","
				106			","Weight:
						121 lbs (55 kg)","Born:
						1983-05-13,Birthplace:
						Belalcazar, Colombia,Height:
						5 ft 7 in (170 cm),Weight:
						121 lbs (55 kg)","0"
"Athena Faris",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"75,644,025","
				107			","Weight:
							110 lbs (50 kg)","Born:
							1997-01-01,Birthplace:
							Sacramento, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg),Website:
							Official Site","0"
"Valerie Kay",NA,"1988-06-09",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"83,980,078","
				108			","Weight:
						115 lbs (52 kg)","Born:
						1988-06-09,Birthplace:
						United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						115 lbs (52 kg)","0"
"Jasmine Grey","Gender:
							Female","Apr 11, 1995","Measurements:
								32A-23-29","Height:
								4 ft 9 in (145 cm)","Pornstar Profile Views:
								98,826","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        39.9K        ","
        30.8M        ","
                                    
                                109            ","Weight:
								115 lbs (52 kg)","Gender:
							Female,Birthday:
							Apr 11, 1995,Age:
							23,Measurements:
								32A-23-29,Height:
								4 ft 9 in (145 cm),Weight:
								115 lbs (52 kg),Ethnicity:
								Asian,Background:
								American,Hair Color:
								Brunette,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Internet, US,Turn Ons:
								Dad jokes,Pornstar Profile Views:
								98,826,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                489,444,Videos Watched:
                                37,Joined:
                                1 year ago","1"
"Kissa Sins","Gender:
							Couple","Jan 1, 1990","Measurements:
								32C-24-38","Height:
								5 ft 1 in (155 cm)","Pornstar Profile Views:
								3,028,242","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        135K        ","
        187M        ","
                                                            
                                                    110            ","Weight:
								121 lbs (55 kg)","Gender:
							Couple,Birthday:
							Jan 1, 1990,Age:
							28,Measurements:
								32C-24-38,Height:
								5 ft 1 in (155 cm),Weight:
								121 lbs (55 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Hollywood, US,Pornstar Profile Views:
								3,028,242,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,856,714,Videos Watched:
                                845,Joined:
                                3 years ago","1"
"Sasha Foxxx","Gender:
							Female","Feb 22, 1990","Measurements:
								C-28-","Height:
								5 ft 0 in (152 cm)","Pornstar Profile Views:
								9,598,171","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        211K        ","
        122M        ","
                                                            
                                                    112            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Feb 22, 1990,Age:
							28,Star Sign:
							Taurus,Measurements:
								C-28-,Height:
								5 ft 0 in (152 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Philly,City and Country:
							Tampa, US,Pornstar Profile Views:
								9,598,171,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,122,846,Videos Watched:
                                115,Joined:
                                1 year ago","1"
"Kagney Linn Karter",NA,"1987-03-28",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"221,181,219","
				114			","Weight:
						119 lbs (54 kg)","Born:
						1987-03-28,Birthplace:
						Houston, Texas, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						119 lbs (54 kg)","0"
