"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Moriah Mills",NA,"1991-10-17",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"22,147,136",58,"Weight:
						125 lbs (57 kg)","Born:
						1991-10-17,Birthplace:
						Queens, New York, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						125 lbs (57 kg)",0
"Little Caprice","Gender:
							Female","Oct 26, 1988","Measurements:
								32B-25-34","Height:
								5 ft 1 in (155 cm)","Pornstar Profile Views:
								18,150,735","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        224K        ","
        208M        ",48,"Weight:
								90 lbs (41 kg)","Gender:
							Female,Birthday:
							Oct 26, 1988,Age:
							30,Star Sign:
							Scorpio,Measurements:
								32B-25-34,Height:
								5 ft 1 in (155 cm),Weight:
								90 lbs (41 kg),Ethnicity:
								White,Background:
								Czech,Hair Color:
								Brunette,Piercings:
							Yes,Interests and hobbies:
								Sport, reading, traveling, my cats & sex,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Brno, CZ,Turn Ons:
								Love, passion, share partner, get fucked from more cocks, love hot milfs and young teens...:-),Pornstar Profile Views:
								18,150,735,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                2,117,094,Videos Watched:
                                529,Joined:
                                2 years ago",1
"Bridgette B",NA,"1983-10-15",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"176,483,147",45,"Weight:
						130 lbs (59 kg)","Born:
						1983-10-15,Birthplace:
						Barcelona, Spain,Height:
						5 ft 8 in (173 cm),Weight:
						130 lbs (59 kg)",0
"Karlee Grey","Gender:
							Female","Jan 25, 1994","Measurements:
								36DD-27-36","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								10,038,735","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        156K        ","
        304M        ",54,"Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Jan 25, 1994,Age:
							24,Measurements:
								36DD-27-36,Height:
								5 ft 6 in (168 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								10,038,735,Career Status:
							Active
                        ,Career Start and End:
							
								2014 to
								Present							
						,Profile Views:
                                414,745,Videos Watched:
                                3,Joined:
                                5 months ago",1
"Kendra Sunderland","Gender:
							Female","Jun 16, 1995","Measurements:
								32G--","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								13,380,933","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        171K        ","
        160M        ",47,"Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Jun 16, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								32G--,Height:
								5 ft 9 in (175 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Salem, Oregon,City and Country:
							Los Angeles, California, US,Pornstar Profile Views:
								13,380,933,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                900,567,Videos Watched:
                                82,Joined:
                                3 years ago",1
"Cory Chase","Gender:
							Female","Feb 1, 1981","Measurements:
								36C-25-35","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								14,461,213","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        175K        ","
        638M        ",56,"Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Feb 1, 1981,Age:
							37,Star Sign:
							Pisces,Measurements:
								36C-25-35,Height:
								5 ft 5 in (165 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Piercings:
							Yes,Interests and hobbies:
								I Love being on the water or near the water. I love living in Florida where it is everywhere. I also like Horseback riding, working out and hanging out with friends. The Theme Parks in Orlando are a fun place to go to...If you see me, don't be afraid to ask for a selfie.,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Fort Lauderdale, US,Turn Ons:
								Self Confidence, Muscles and just the drive that someone has to be able to take care of business.,Turn Offs:
								Attention whores, nagging, self doubt. Posting Dick Pics on my feed...Don't worry, I will not approve them and they will not show up.,Pornstar Profile Views:
								14,461,213,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                711,779,Videos Watched:
                                608,Joined:
                                1 year ago",1
"Veronica Rodriguez",NA,"1991-08-01",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"352,714,136",59,"Weight:
						99 lbs (45 kg)","Born:
						1991-08-01,Birthplace:
						Venezuela,Height:
						5 ft 3 in (160 cm),Weight:
						99 lbs (45 kg)",0
"Megan Rain",NA,"1996-06-13",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"389,061,827",57,"Weight:
						95 lbs (43 kg)","Born:
						1996-06-13,Birthplace:
						Palm Springs, California, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						95 lbs (43 kg)",0
"Nicolette Shea","Gender:
							Female","Nov 18, 1986","Measurements:
								36D-21-36","Height:
								5 ft 11 in (180 cm)","Pornstar Profile Views:
								2,906,454","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        48.4K        ","
        24.1M        ",50,"Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Nov 18, 1986,Age:
							32,Measurements:
								36D-21-36,Height:
								5 ft 11 in (180 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								2,906,454,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                430,286,Videos Watched:
                                11,Joined:
                                11 months ago",1
"Bryci","Gender:
							Female","Nov 29, 1985","Measurements:
								28FF-24-34","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								7,974,498","Career Status:
							Active
                        ","Interested in:
							Girls","
        362K        ","
        160M        ",55,"Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Nov 29, 1985,Age:
							33,Star Sign:
							Sagittarius,Measurements:
								28FF-24-34,Height:
								5 ft 3 in (160 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Filming our life, in the bedroom and our youtube.com/ourbellalife,Relationship status:
							Taken,Interested in:
							Girls,Turn Ons:
								Knowing other people/couples love watching US!,Turn Offs:
								Rude people, cockiness, smart ass comments.,Pornstar Profile Views:
								7,974,498,Career Status:
							Active
                        ,Career Start and End:
							
								2006 to
								Present							
						,Profile Views:
                                2,770,954,Videos Watched:
                                210,Joined:
                                3 years ago",1
"Danika Mori","Gender:
							Couple","Sep 8, 1994","Measurements:
								36C--","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								435,419","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        424K        ","
        477M        ",65,"Weight:
								134 lbs (61 kg)","Gender:
							Couple,Birthday:
							Sep 8, 1994,Age:
							24,Measurements:
								36C--,Height:
								5 ft 2 in (157 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Hair Color:
								Black,Interests and hobbies:
								i like photography, nature,books,  travels.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Spain, EU,Turn Ons:
								to see a man masturbating for me,wishpers in my ears while i get fucked, dirty talk, eat cum, massages before sex.,Pornstar Profile Views:
								435,419,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                6,351,457,Videos Watched:
                                355,Joined:
                                4 years ago",1
"Kimber Veils","Gender:
							Female","Aug 18, 1993","Measurements:
								32B-23-32","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								51,440","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        27.5K        ","
        7.1M        ",341,"Weight:
								99 lbs (45 kg)","Gender:
							Female,Birthday:
							Aug 18, 1993,Age:
							25,Measurements:
								32B-23-32,Height:
								5 ft 3 in (160 cm),Weight:
								99 lbs (45 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								travel , art, porn, coffee, gym, tv.,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Turn Ons:
								Sense of humor 
Nice legs lol,Turn Offs:
								Cocky guys,Pornstar Profile Views:
								51,440,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                157,460,Videos Watched:
                                153,Joined:
                                1 year ago",1
"Soreal",NA,NA,NA,NA,NA,NA,NA,NA,"179,556",13402,NA,"",0
"Chocolatessbbwfantasii",NA,NA,NA,NA,NA,NA,NA,NA,"926",14611,NA,"",0
"Will Ravage",NA,NA,NA,NA,NA,NA,NA,NA,"32,925",9968,NA,"",0
"Savannah Parker",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"4,417",12869,NA,"Birthplace:
							United States of America,Height:
							5 ft 8 in (173 cm)",0
"Shawnie",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"858,028",9480,"Weight:
							106 lbs (48 kg)","Born:
							1982-04-27,Birthplace:
							Henderson, Nevada, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							106 lbs (48 kg)",0
